"job_id","job_name","step_id","step_name","folder_name","project_name","package_name","execution_count","avg_package_duration_sec","max_package_duration_sec","total_package_duration_sec","succeeded_count","failed_or_unexpected_count","anti_sort","anti_aggregate","anti_fuzzy_lookup","anti_fast_load_inactive","anti_no_tablock","anti_lookup_partial_no_cache","anti_select_star","anti_oledb_command","CartesianCrossJoin","NonSargableFunctionPredicate","OnTheFlyFunctionExpression","NestedViewReference","PivotWindowFunction","UnionAll","NoLockAdvisory","MergeJoinComponent","ImplicitConversionIndicator","ScriptComponent","ADO_NET_or_ODBC_Provider","ExplicitBufferOrThreadSetting","TempStoragePathSetting","DestinationCommitSizeSetting","ExecutePackageTask","CheckpointSetting","FullReloadIndicator","priority_level","priority_basis"
"0ED3057B-8FB9-4E3D-A6C1-FFA53D51EF36","SEQUENCE_TABLE_SIGAP","1","Staging","Sequence_Table","Sequence_Table","Seq_Staging_SIGAP.dtsx","1","6336.35","6336.35","6336.35","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0",,"0","0","4","0","0","0","P1","High runtime or reliability impact"
"6D7C9921-843B-4919-B8A6-D42A047543FA","LAPORAN KEUANGAN KEBUN (LKK)","4","Fact","Project_Fact","DWH_LKK_PROJECT_NEW","FACT_LKK.dtsx","1","4219.98","4219.98","4219.98","1","0","6","0","0","0","0","0","2","0","28","44","0","0","18","2877","32","3","22","0",,"0","0","12","0","0","0","P1","High runtime or reliability impact"
"1DC093A3-2313-446F-89F5-F2436FD0E813","INVESTOR RELATION","5","Production Summary dan Areal Statement","Project_Fact","INVESTOR_RELATIONS_PROJECT","PS_AS.dtsx","1","4042.26","4042.26","4042.26","0","1","14","1","0","0","0","0","2","0","11","8","10","0","3","829","0","7","0","0",,"0","0","5","0","0","0","P1","High runtime or reliability impact"
"62088AC8-D634-4732-B90F-19CFBDE2CD4E","AI Grading","2","Fact","Project_Fact","DWH_GRADING_TBS","Fact.dtsx","3","3801.91","4200.6","11405.72","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P1","High runtime or reliability impact"
"0874DB0C-DB80-4053-8D10-B4E94CD80860","Tax - Annually","3","Annually Split","Project_Fact","PPH21_DJP","FACT_PPH_ANNUAL_SPLIT.dtsx","2","2269.19","2307.38","4538.39","2","0","0","0","0","0","0","0","2","0","0","0","0","0","24","0","0","0","0","0",,"0","0","2","0","0","0","P1","High runtime or reliability impact"
"4E5F148B-7B82-46C4-AE3A-1EB4CE8F408E","Internal Audit","1","Internal Audit","Project_Fact","INTERNAL_AUDIT","FACT_INTERNAL_AUDIT.dtsx","2","2210.12","2224.72","4420.25","2","0","0","0","0","0","0","0","11","0","16","30","0","0","32","6","0","0","0","0",,"0","0","14","0","0","0","P1","High runtime or reliability impact"
"6D7C9921-843B-4919-B8A6-D42A047543FA","LAPORAN KEUANGAN KEBUN (LKK)","10","Fact Plasma Gapoktan","Project_Fact","DWH_PLASMA_GAPOKTAN","Fact.dtsx","2","2072.04","2125.98","4144.07","2","0","0","0","0","0","0","0","0","0","0","48","0","0","0","1425","19","0","0","0",,"0","0","3","0","0","0","P1","High runtime or reliability impact"
"5ECE39E8-D47A-4559-A8E7-5766D4B949E0","SPARTA FACT 4T","4","Fact Sparta LHA","Project_Fact","SPARTA_PROJECT","FACT_SPARTA_LHA_NEW.dtsx","7","2037.59","2505.33","14263.11","7","0","4","0","0","0","0","0","45","0","2","16","2","0","21","975","0","2","139","0",,"0","0","6","0","0","0","P1","High runtime or reliability impact"
"3B70A71E-2D5D-4F36-8BD6-58659AC0CCC6","Ranking Payroll","3","Ranking Payroll","Project_Fact","RANKING_PAYROLL","FACT_RANKING_PAYROLL.dtsx","2","1973.69","2357.32","3947.39","2","0","0","0","0","2","0","0","15","0","10","22","0","0","212","1129","19","0","15","0",,"0","0","5","0","0","0","P1","High runtime or reliability impact"
"DE99768D-2EE9-43B7-999B-94D63699444F","SPARTA FACT","4","Fact Sparta Jurnal Payroll","Project_Fact","JOURNAL_SPARTA","FACT_JOURNAL_PAYROLL.dtsx","3","1593.37","1791.82","4780.1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","423","0","0","0","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"7E176732-5CEB-4162-AAE4-F5A2966DFCBB","Segregation","2","Segregation","Project_Fact","Segregation","Segregation.dtsx","2","1463.58","1494.75","2927.16","2","0","0","0","0","0","0","0","1","0","0","14","0","0","1","369","0","0","0","0",,"0","0","2","0","0","0","P2","Material optimization/investigation candidate"
"F1DDA30D-6D72-4146-A71F-F5D1FBC1BCEB","Komparasi Overhead Metro","1","DWH_STG to DWH_DM","Komparasi Overhead Metro","Komparasi Overhead Metro","DWH_STG_to_DWH_DM.dtsx","1","1312.81","1312.81","1312.81","1","0","0","0","0","0","0","0","11","0","4","4","0","0","3","6","0","0","16","0",,"0","0","9","0","0","0","P2","Material optimization/investigation candidate"
"6D7C9921-843B-4919-B8A6-D42A047543FA","LAPORAN KEUANGAN KEBUN (LKK)","12","Fact LKK Dashboard","Project_Fact","LKK Dashboard","FACT_LKK_DASHBOARD.dtsx","2","1279.29","1328.64","2558.58","2","0","0","0","0","0","0","0","5","0","0","27","2","2","13","105","14","0","0","0",,"0","0","5","0","0","0","P2","Material optimization/investigation candidate"
"6DF699D9-EE52-4283-8C24-B72C5A2D84BF","SEQUENCE_TABLE_SPARTA","1","SEQ_STAGING_SPARTA","Sequence_Table","Sequence_Table","Seq_Staging_SPARTA.dtsx","3","1029.45","1197.28","3088.35","3","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","15","0","1","0",,"0","0","84","0","0","0","P2","Material optimization/investigation candidate"
"09FAE57B-5538-41B1-91A9-65019FD26DE1","SEQUENCE_TABLE_SAP","1","SEQ_STAGING","Sequence_Table","Sequence_Table","Seq_Staging_SAP.dtsx","3","1004.07","1464.57","3012.21","3","0","0","0","0","0","0","0","0","0","0","9","16","0","0","0","0","0","52","0",,"0","0","106","0","0","8","P2","Material optimization/investigation candidate"
"2B774A9F-6DDA-413A-B1EC-74DD480BFA04","REALISASI BUDGET HO","4","Fact","Project_Fact","REALISASI VS ANGGARAN HO PROJECT","FACT_REALISASI_VS_ANGGARAN_HO.dtsx","1","995.31","995.31","995.31","1","0","4","0","0","0","0","0","0","0","12","1","12","0","3","1318","4","3","0","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"018BE64A-756D-4AEE-AF14-0793E9B1691C","ESTIMATION_COST_ELEMENT","2","Cost Element Weekly","Project_Fact","COST_ELEMENT_PROJECT","FACT_COST_ELEMENT.dtsx","2","972.4","1132.08","1944.8","2","0","12","1","0","0","0","0","1","0","26","16","0","0","5","194","0","9","0","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"B37FB395-F8FE-410F-BD05-0159C3640595","Daily Opr - Produksi TBS","5","Fact Monitoring TBS","Project_Fact","DAILY_DASHBOARD_PROJECT","FACT_DD_TBS.dtsx","6","958.8","1070.05","5752.78","6","0","2","0","0","0","0","0","35","0","5","7","5","0","2","202","0","1","76","0",,"0","0","5","0","0","0","P2","Material optimization/investigation candidate"
"DE99768D-2EE9-43B7-999B-94D63699444F","SPARTA FACT","3","Fact Sparta Payroll","Project_Fact","SPARTA_PROJECT","FACT_SPARTA_PAYROLL.dtsx","3","953.59","1087.3","2860.78","3","0","2","0","0","0","0","0","27","0","0","0","0","0","0","0","0","1","77","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"5ECE39E8-D47A-4559-A8E7-5766D4B949E0","SPARTA FACT 4T","7","Fact Sparta Fisik Premi","Project_Fact","SPARTA_PROJECT","FACT_SPARTA_FISIK_PREMI.dtsx","7","916.44","1571.06","6415.1","7","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"4405D861-AE6C-4CD7-8E9B-33591EE6C9F8","SEQUENCE_TABLE_SPARTA_4T","1","SEQ_STAGING_SPARTA_4T","Sequence_Table","Sequence_Table","Seq_Staging_SPARTA_4T.dtsx","6","884.58","1109.82","5307.47","6","0","0","0","0","0","1","0","15","0","0","0","0","0","0","0","32","0","0","0",,"0","0","51","0","0","0","P2","Material optimization/investigation candidate"
"1082EBDB-3318-4470-A146-8BA64C1E313F","TBS External","2","Fact TBS External","Project_Fact","DAILY_DASHBOARD_PROJECT","FACT_DD_TBS.dtsx","4","818.62","1037.85","3274.5","4","0","2","0","0","0","0","0","35","0","5","7","5","0","2","202","0","1","76","0",,"0","0","5","0","0","0","P2","Material optimization/investigation candidate"
"B86C2C36-C257-4B1E-A542-3F8CFE33E27A","Alokasi Absensi HK","3","Alokasi & Absensi","Project_Fact","ALOKASI_DAN_ABSENSI_HK","FACT_ALOKASI_DAN_ABSENSI_HK.dtsx","2","753.87","997.26","1507.75","2","0","0","0","0","0","0","0","3","0","0","6","0","0","0","282","0","0","1","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"840F2F31-8C8B-41A6-804B-11FEC3E6C541","MILL_COST_and_MILL_ENGINEERING","3","Fact Mill Cost","Project_Fact","MILL_COST_PROJECT","FACT_MILL_COST.dtsx","1","750.96","750.96","750.96","1","0","6","0","0","0","0","0","5","0","40","0","16","0","45","2659","172","3","0","0",,"0","0","4","0","0","0","P2","Material optimization/investigation candidate"
"CF3B9835-57CD-4017-AE1A-1F892CBE5B15","LAPORAN PANEN DAN PENGENDALIAN GULMA","1","Fact","Project_Fact","DWH_LKK_PROJECT_NEW","FACT_LKK_BIAYA_UPAH_PANEN_PENGENDALIAN_GULMA.dtsx","2","732.4","881.2","1464.79","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"6D7C9921-843B-4919-B8A6-D42A047543FA","LAPORAN KEUANGAN KEBUN (LKK)","3","Mapping","Project_Fact","DWH_LKK_PROJECT_NEW","INSERT_MAPPING_BIAYA_TANAMAN.dtsx","1","669.23","669.23","669.23","1","0","0","1","0","0","0","0","0","0","3","7","3","0","0","674","3","0","5","0",,"0","0","8","0","0","0","P2","Material optimization/investigation candidate"
"3E69F060-FAEE-453B-AA27-1C4CBC5DE307","MONITORING_CAPEX","3","Monitoring Capex","Project_Fact","DWH_SMALLER_FACT","FACT_MONITORING_CAPEX.dtsx","4","657.56","1089.32","2630.25","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0",,"0","0","5","0","0","0","P2","Material optimization/investigation candidate"
"0C7283B2-1E9D-4187-9F29-82C22B02BA07","DWH_SIGAP","1","Fact SIGAP","Project_Fact","DWH_SIGAP","FACT_SIGAP.dtsx","1","618.28","618.28","618.28","1","0","0","0","0","0","0","0","0","0","0","6","17","0","0","291","0","0","0","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"840F2F31-8C8B-41A6-804B-11FEC3E6C541","MILL_COST_and_MILL_ENGINEERING","2","Dimensi","Project_Fact","MILL_COST_PROJECT","DIM_FOR_FACT_MILL_COST.dtsx","1","594.28","594.28","594.28","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","204","0","0","8","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","11","DWH_FACT_BEARER_PLANT_CONSOL","Project_Fact","Bearer_Plant_Consol","DWH_FACT_BEARER_PLANT_CONSOL.dtsx","1","540.25","540.25","540.25","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"F5090C74-FE2C-479E-8A22-C23FD4B84C05","Areal Statement","2","DWH_STG_to_DWH_DM","Areal Statement","Areal Statement","DWH_STG_to_DWH_DM.dtsx","1","503.89","503.89","503.89","1","0","2","0","0","0","0","0","14","0","19","8","8","0","9","16","0","1","23","0",,"0","0","8","0","0","0","P2","Material optimization/investigation candidate"
